발화	감정
중풍으로 투병중이야.내가 죽어 선산에 묻혀도 찾아올 사람이 없을 것 같아 외롭고 슬프군.오직 키우고 있는 강아지들만이 날 항상 찾아주지. 내가 죽으면 얘네는 누가 보살펴 줄지가 제일 큰 고민이라네.옆 집 김 씨가 강아지를 아주 예뻐하는 것 같더군. 내일 가서 내가 죽으면 강아지들을 거둬줄 수 있는지 부탁해 봐야겠어.	0
사별 후 생계를 유지하려니 쉽지가 않아. 자식들도 날 돌보기 어려우니 서럽군.나 하나 건사할 수만 있다면 자식들의 걱정이 좀 줄 텐데.앞 집 부부가 아이 보모를 구하는 것 같던데 한 번 지원해봐야겠어. 꾸준히 할 수만 있으면 생활 유지에 큰 도움이 될 거야.	0
형편이 안 좋아서 끼니 챙기기도 어렵고 단칸방에서도 곧 쫓겨날 신세야. 자식에게 손 벌리려니 마음이 미어지네.쫓겨나기 전에 일자리를 찾아야 할 텐데.숙식이 가능한 일자리를 찾아봐야겠어. 자식은 결혼한 지 얼마 되지도 않았는데 이런 일로 흠 잡히게 하고 싶지 않아.	0
퇴직 후 고정수입이 끊겨서 생계가 많이 힘들군. 경력과 상관없는 저임금 생계형 일자리를 구할 수밖에 없어 슬퍼.당장 생활할 돈이 필요하니 어쩔 수 없지만 기회만 된다면 경력을 살려 일하고 싶어.일단을 할 수 있는 일을 해야지. 퇴근 후에는 경력을 살려 일할 수 있는 곳을 꾸준히 찾아봐야겠어.	0
자식들이 생활이 어렵다고 생활비를 못 준다더군. 자식들 도움 없이 앞으로 어떻게 살아가야 할지 막막하고 암울해.당장 생계가 어려워지는데 도시에서 계속 살기는 어렵겠어.언니가 고향에서 농사를 짓고 살아. 거기에 가서 일손을 도우면서 같이 살면 생계는 유지할 수 있을 거야.	0
온 벽에 곰팡이가 피었어. 돈이 없어 벽지를 바르는 건 꿈도 못 꾸니 참담한 심정이야.달력이랑 신문지라도 붙여놓긴 했지만 금방 다시 곰팡이가 피더군.동사무소에 가서 도움을 받을 수 있는지 한 번 물어봐야겠어. 봉사 단체라도 있다면 연락처를 좀 받아와야겠어.	0
형편이 안 좋아 모든 걸 아껴 써야 하니 인생이 부질없이 느껴져서 마음이 아파.먹는 거라도 좀 배부르게 먹고 싶은데 항상 배고픈 것이 가장 서러워.집에서 식물을 키워 볼까 해. 기분도 좋아지고 고추나 콩나물 같은 것도 키우면 돈도 안 들이고 마음껏 먹을 수 있을 거야.	0
자식이 맡겨 놓은 손주가 장난감을 사달라고 우는데 사줄 돈이 없어 마음이 찢어져.부자 할머니를 만났으면 좋은 장난감도 많이 받았을 텐데 미안해서 눈물이 나.놀이터에라도 나가 볼까 해.	0
살기 어려워 자식들과 사이가 소원해졌어. 연락도 없이 지내니 외롭고 마음이 아파.자식들이 필요할 때 도움을 줄 수도 없으니 자식들은 서운하고 내가 밉겠지. 자식들도 보고 싶지만 손주들이 가장 보고 싶구나.자식들한테 전화라도 해 볼까?	0
일 년 만에 본 손주들인데 용돈을 줄 돈이 없어서 부끄럽고 마음이 아프네.아이들이 어려서 아직 돈에 대한 개념이 없어 다행이지. 하지만 조금만 더 커도 이것저것 갖고 싶은 게 생기고 용돈을 기대할 텐데 어쩌나.양로원에서 나눠준 과자들을 모아놨어. 과자 먹는 모습이라도 보면 내 마음이 좀 더 편할 거야.	0
손주들이 이번 명절에 온대서 생활비를 아끼고 있어. 지금도 없는 형편에 생활이 힘들지만 용돈을 많이 주고싶어서.십만 원 정도 준비할 수 있는데 애들이 셋이라 걱정이야.첫 째가 고등학교에 입학하니 오만 원을 주고 둘째는 삼만 원 셋째는 이만 원을 줘야겠어. 빨리 손주들과 시간을 보내고 싶어.	0
친구가 내 고민거리를 다른 사람에게 함부로 퍼뜨리고 다녀 상처받았어.가장 친한 친구라고 생각했는데 어떻게 그럴 수 있지. 배신감이 커.그 친구를 찾아가 왜 그랬는지 물어야겠어.	0
친하게 지내던 학교 동기들에게 따돌림을 당하는 느낌이야.왜 갑자기 따돌림을 당하게 되었는지 이유를 모르겠어.가장 친하게 지냈던 동기에게 무슨 일인지 물어봐야겠어.	0
정말 좋아하는 친구라고 생각했는데 그 친구는 나를 이용하기만 했어. 어떻게 그럴 수 있지?좋아했던 만큼 너무 속상해.그 친구를 찾아가 내 기분을 이야기하고 관계를 끝맺을 거야.	0
부장님이 내 승진을 약속하고는 나보다 회사 선배를 먼저 승진시켜 주어서 당황스러워.부장님을 믿고 정말 열심히 일했는데 결과에 상처받았어.부장님도 이유가 있었겠지만 그래도 역시 너무 속상해. 친구들과 술 한 잔 하겠어.	0
내가 함께 진행한 팀 프로젝트에서 내 이름만 적혀있지 않아 너무 당황스러워.팀 내 그 누구도 언질을 주지 않았어. 배신당한 기분이야.왜 이런 일이 일어난 것인지 팀장님에게 물어봐야겠어.	0
친구들이 어느 샌가 나를 빼놓고 자기들끼리 노는 것을 보고 상처 받았어.내가 잘못된 말이나 행동을 했었을까 생각하게 돼.자연스럽게 친구들과 약속을 잡고 어떤 것 때문에 나를 빼놓고 놀게 되었는지 물어야겠어.	0
새로운 모임 사람들이 친절하다고 생각했는데 뒤에서 내 험담을 하는 것을 알고 소름끼쳤어.앞과 뒤가 이렇게 다른 사람들 일 줄은 몰랐어.내 행동에 문제가 있었나 생각하게 됐어.	0
집주인이 어제는 원룸 계약을 그대로 연장하자더니 갑자기 월세를 올리겠다고 해서 당황스러워.당장 바뀐 월세를 맞추기 어려운데 어떻게 해야 할지 모르겠어.집주인에게 다시 한 번 연장계약을 부탁해봐야겠어.	0
여자문제로 속 썩이던 남편이 내 사업이 잘되는 것을 보고 노후준비를 함께 하자고 하는 것을 보니 어이가 없어.나를 여자가 아닌 돈으로 보는 거 같아 괴로워.욕이나 한바탕 하고 노후준비는 철저히 나 혼자 하겠어.	0
늙어서 치매가 오면 자식들이 힘들어할까 봐 걱정이 돼.치매가 걸린 나를 자식들이 외면할 수 도 있다는 생각이 들어 괴로워.자식들이 고생하지 않도록 보험을 통해 내 미래를 대비해야겠어.	0
돈이 아까워 내 옷 하나 사는 것도 손이 떨려.나도 남들처럼 걱정 없이 돈을 쓰고 싶은데 상황이 여의치 않아 괴로워.수입을 늘릴 수 있는 방법을 찾아 적극적으로 활동하겠어.	0
돈 몇 푼 때문에 자식들에게 손을 벌리는 내 자신이 너무 싫어.노후를 충분히 준비하지 못한 것에 후회를 느껴.처지가 비슷한 친구들에게 신세한탄이나 해야겠어.	0
화가 나 상사에게 바른 말을 할까 했지만 더 이상 벌어먹고 살 곳도 없다는 생각에 참았어.일 할 수 있음에 감사하지만 이런 상황이 생길 때면 속상해.퇴근 후 집에 가서 집사람에게 신세한탄을 해야겠어.	0
아내가 노후 자금을 들고 도망치는 바람에 생활이 힘들어져 슬퍼.몸도 성치 않아 병원비도 많이 드는데 앞으로 어떻게 살아야 할지 막막해.자식들에게 연락해서 도움을 청해야겠어.	0
아내가 병원비를 벌기 위해 여기저기 성한 곳이 없는 몸을 이끌고 출근하는 모습에 마음이 아파.몸이 아픈 나 때문에 아내가 고생만 하는 거 같아 미안해.하루 빨리 건강을 회복하도록 의지를 가지고 치료에 전념하겠어.	0
만성질환 때문에 나온 내 보험금을 두고 자식들이 싸우는 모습을 보니 비통해.아픈 부모를 두고 돈 때문에 우애를 잃는 모습은 참으로 절망적이야.그 누구에게도 보험금을 주지 않고 아내와 함께 쓰겠어.	0
내 재정 상태가 바닥이라는 이 상황이 너무 참담해.게을리 살지 않았는데 어쩌다가 이렇게 됐을까 생각하면 우울해져.주위에 내 마음을 털어놓을 사람이라도 있으면 좋겠어.	0
우리 부부 둘 다 최저의 연금으로 생활하는 것이 슬퍼.난 몸도 편치 않아서 연금이 없었으면 아내와 나는 아사했을지도 몰라.주민 센터를 찾아가 내 상황에 도움을 더 받을 수 있을 지 알아봐야겠어.	0
아내가 아까 우리 어머니한테 욕을 하는 걸 들었는데 이젠 환멸이 나.응. 우리 엄마가 욕 들을 만큼 잘못한 것도 아닌데 왜 그러는지 도저히 모르겠어.아내랑 대화를 해보고 왜 그러는 건지 이유를 들어야겠어.	0
아내가 열 살짜리 아들한테 손찌검을 하는 걸 봤어. 어떻게 그 어린애한테 그러지?아들이 밥을 안 먹는다는 이유로 그랬대. 그렇다고 애를 때려?자식은 부모의 소유물이 아니라는 것을 아내한테 단단히 일러둬야겠어.	0
아내의 베개에서 다른 남자의 머리카락이 나왔어. 어떻게 이러지?요새 사이가 안 좋아지긴 했어도 어떻게 바람까지 피우지? 일단 오해가 있을 수도 있으니까 아내하고 대화를 해봐야겠어.	0
이번 달에 지출이 너무 커서 아내에게 소비를 줄이자고 했는데 매일 같이 오는 택배에 환멸이 나.응. 다음 달에 나갈 돈이 많아서 이제 정말로 소비를 줄여야 하는데 말이야.아내에게 다음 달에 지출해야 할 내역을 말하면서 심각성을 느끼게 해야겠어.	0
여자 친구가 피곤해서 집에 가서 자겠다고 했는데 다 거짓말이었어. 사실은 친구랑 술을 마시고 있었어.응. 내 친구가 여자 친구를 봤다면서 메시지를 보내서 사실을 알게 됐는데 너무 속상했어.여자 친구한테 거짓말로 인해 느낀 속상함을 말하고 서로 절대 거짓말은 하지 않기로 약속해야지.	0
아내는 화가 나면 이성을 잃어서 말을 너무 심하게 해. 상처가 될 정도로 심한 말을 해.이성을 잃을 때마다 그러니까 들을 때마다 서럽고 환멸이 나 정말.나가서 친구들한테 이 고민을 털어놓고 친구들이랑 놀다 와야겠어.	0
여자 친구가 이제 더 이상 나를 사랑하지 않는 것 같대.응. 내가 얼마나 노력했는데 그런 마음이 들다니 너무 속상해.나도 서서히 여자 친구에 대한 마음을 정리해야겠어.	0
여자 친구가 결국 다른 남자한테 가버렸어. 난 대출까지 받으면서 잘 보이려고 애썼는데 말이야.응. 뭘 그렇게까지 하냐는 주변의 시선까지 감수하면서 노력했는데 떠나는 건 너무하지 않아?여자 친구를 다시 붙잡아봐야겠어. 그래도 끝까지 노력해보는 게 후회가 남지 않을 테니까 말이야.	0
내 여자 친구가 알고 보니까 유부녀였다는 걸 알게 되었어.어떻게 그런 걸 속일 수가 있지? 감쪽같이 속았고 너무 슬프고 연애에 환멸이 나.여자 친구는 잊고 내 미래를 위해 운동하고 학업에 전념해야겠어.	0
아내가 또 나 몰래 도박을 했어. 전에도 나한테 들켜서 다신 안 한다고 약속했는데 말이야.응. 우리 집 사정도 좋지만은 않은데 도박을 할 생각을 하다니 너무 환멸이 나.아내한테 다시는 그러지 않도록 이번에는 각서를 쓰라고 해야겠어.	0
남편과 건강하게 오랫동안 살고 싶은데 남편이 당뇨병에 걸렸다.원래 고혈압 질환이 있었는데 이번에 당뇨병까지 걸린 거야.병원에서 권해주는 약을 잘 먹고 몸에 해로운 음식은 먹지 않는 게 좋겠어.	0
은퇴를 앞두고 자격증을 따려고 하는데 쉽지 않아.자격증을 빨리 따야 마음 놓고 이직을 준비할 텐데 걱정이야.한번 주변의 친구들에게 물어봐야겠어.	0
친구들이 주식을 하자고 해서 같이 시작했는데 뭔가 잘못된 것 같아.손해가 너무 커져서 나중에 메울 수 있을지 걱정이야.지금이라도 늦지 않았으니 발을 빼야겠어.	0
예상했던 것보다 너무 이르게 은퇴를 권유 받았어.어떻게 먹고 살아야할지 걱정이야.한번 도움을 구할 곳이 있는지 알아봐야겠어.	0
단칸방에 살면서 열심히 월급 모았는데 병원비로 한순간에 빈털터리가 됐어.지출을 메울 수 있으면 좋겠어. 그런데 나는 수입이 너무 적어.돈을 많이 벌 수 있는 일자리를 알아볼래.	0
친구가 보증을 서달라고 해서 서줬더니 소식이 끊겼어.나까지 재정이 파탄 날 지경이야. 더 이상 친구랑 연락할 방법이 없어.일단은 급한 대로 친구의 빚을 대신 갚아야겠어.	0
집을 담보로 대출을 받으려고 했는데 이미 옛날에 아내가 몰래 대출을 받았었대.어떻게 아내가 나한테 말도 안 하고 이럴 수 있지?아내에게 한번 직접 물어봐야겠어.	0
남편이랑 말다툼을 했는데 이후 문자로 욕설을 마구 퍼붓는 거 있지.내가 그동안 가정에 얼마나 헌신했는지 모르는 걸까?남편과 한번 진지하게 이야기를 나눠봐야겠어.	0
딸이 임신했다가 유산했대. 너무 마음이 아파.나보다는 딸의 상심이 더 클까봐 걱정이야. 아기를 정말 갖고 싶어 했어.이 상황에서 뭘 어찌 해야 할지 도무지 모르겠어.	0
남편이 일을 하다가 뇌졸중으로 쓰러졌어.다시 못 일어나면 어떻게 하지? 나는 남편 없이 못 살아.우선은 할 수 있는 일을 찾아봐야겠어. 간호를 잘 해야지.	0
남편이 설마 주식에 모든 퇴직금을 넣었을 줄은 몰랐어.지금이라도 늦지 않았으니 얼른 철회하라고 해야 할까? 이미 늦었으면 어떡하지?부디 걱정했던 것만큼 심각한 상황만은 아니길 바라야지.	0
